gender,loan_type,loan_purpose,credit_worthiness,loan_amount,term,property_value,occupancy_type,secured_by,total_units,income,credit_type,credit_score,co-applicant_credit_type,age,ltv,region,status,dtir1
Female,type2,p3,l1,216500,360.0,298000.0,pr,home,1U,5880.0,CIB,517,CIB,45-54,72.65100671,North,0,30.0
Sex Not Available,type1,p4,l1,476500,360.0,618000.0,pr,home,1U,9720.0,CRIF,547,CIB,45-54,77.10355987,south,0,31.0
Sex Not Available,type1,p3,l1,96500,360.0,118000.0,pr,home,1U,2220.0,CRIF,594,CIB,>74,81.77966102,south,0,49.0
Joint,type1,p4,l1,246500,360.0,318000.0,pr,home,1U,3720.0,EXP,853,EXP,55-64,77.51572327,central,0,44.0
Male,type1,p3,l1,336500,360.0,558000.0,pr,home,1U,3780.0,EXP,670,CIB,55-64,60.3046595,south,0,44.0
Male,type2,p1,l1,366500,360.0,378000.0,pr,home,1U,6540.0,EXP,884,CIB,25-34,96.95767196,North,0,38.0
Sex Not Available,type3,p4,l1,226500,360.0,238000.0,pr,home,1U,5760.0,CIB,583,EXP,45-54,95.16806723,south,0,39.0
Sex Not Available,type1,p3,l1,206500,360.0,278000.0,pr,home,1U,3660.0,EXP,640,CIB,65-74,74.28057554,south,0,45.0
Joint,type1,p4,l1,166500,360.0,198000.0,pr,home,1U,5460.0,CIB,512,EXP,>74,84.09090909,North,0,41.0
Female,type1,p1,l1,506500,360.0,538000.0,pr,home,1U,7500.0,CIB,699,CIB,35-44,94.14498141,North,0,45.0
Sex Not Available,type1,p1,l1,116500,360.0,128000.0,pr,home,1U,1920.0,CRIF,581,CIB,25-34,91.015625,south,0,47.0
Female,type1,p3,l1,366500,360.0,928000.0,pr,home,1U,9360.0,EXP,723,CIB,45-54,39.49353448,south,0,20.0
Female,type1,p3,l1,266500,360.0,358000.0,pr,home,1U,6240.0,EXP,830,EXP,35-44,74.44134078,south,0,27.0
Joint,type2,p1,l1,346500,360.0,358000.0,pr,home,1U,5460.0,CIB,858,EXP,25-34,96.7877095,North,0,53.0
Male,type1,p3,l1,506500,360.0,878000.0,pr,home,1U,9720.0,CIB,727,CIB,45-54,57.68792711,south,0,31.0
Joint,type3,p4,l1,506500,360.0,618000.0,pr,home,1U,5760.0,CIB,620,EXP,65-74,81.9579288,central,0,39.0
Male,type1,p4,l1,306500,360.0,438000.0,ir,home,1U,1800.0,CRIF,580,CIB,>74,69.97716895,central,0,47.0
Joint,type1,p1,l1,506500,360.0,538000.0,pr,home,1U,4980.0,CRIF,698,EXP,45-54,94.14498141,North,0,47.0
Sex Not Available,type1,p3,l1,486500,360.0,948000.0,ir,home,1U,7920.0,CIB,645,EXP,45-54,51.3185654,south,0,46.0
Female,type1,p3,l1,136500,360.0,268000.0,pr,home,1U,4500.0,CRIF,620,CIB,45-54,50.93283582,North-East,0,25.0
Joint,type1,p1,l1,186500,360.0,238000.0,pr,home,1U,2820.0,EXP,657,EXP,65-74,78.36134454,North,0,41.0
Male,type1,p4,l1,546500,360.0,858000.0,pr,home,1U,9120.0,CIB,652,CIB,35-44,63.69463869,North,0,36.0
Sex Not Available,type2,p3,l1,176500,360.0,198000.0,pr,home,1U,3420.0,CIB,860,EXP,65-74,89.14141414,south,0,32.0
Joint,type2,p1,l1,456500,360.0,468000.0,pr,home,1U,6480.0,CIB,712,EXP,65-74,97.54273504,south,0,54.0
Female,type1,p1,l1,416500,360.0,698000.0,pr,home,1U,7500.0,CIB,787,CIB,35-44,59.67048711,North,0,34.0
Sex Not Available,type1,p4,l1,356500,360.0,528000.0,pr,home,1U,5400.0,EXP,866,EXP,65-74,67.51893939,south,0,45.0
Sex Not Available,type1,p3,l1,196500,360.0,408000.0,pr,home,1U,2580.0,EXP,501,CIB,>74,48.16176471,south,0,42.0
Sex Not Available,type3,p3,l1,336500,360.0,418000.0,pr,home,1U,4560.0,CIB,876,EXP,>74,80.50239234,south,0,59.0
Male,type3,p4,l1,446500,360.0,568000.0,pr,home,1U,5760.0,EXP,898,CIB,35-44,78.60915493,North,0,39.0
Sex Not Available,type1,p1,l1,316500,360.0,328000.0,pr,home,1U,7260.0,CRIF,815,EXP,25-34,96.49390244,south,0,32.0
Sex Not Available,type1,p4,l1,286500,360.0,318000.0,pr,home,1U,5400.0,EXP,736,CIB,35-44,90.09433962,south,0,46.0
Joint,type3,p1,l1,206500,360.0,208000.0,pr,home,1U,6000.0,CIB,885,EXP,45-54,99.27884615,North,0,42.0
Male,type1,p3,l1,146500,360.0,318000.0,pr,home,1U,3420.0,EXP,760,CIB,55-64,46.06918239,south,0,35.0
Male,type1,p4,l1,446500,360.0,588000.0,pr,home,1U,6360.0,CIB,514,CIB,35-44,75.93537415,south,0,43.0
Sex Not Available,type1,p3,l1,226500,360.0,318000.0,pr,home,1U,2820.0,CIB,678,CIB,55-64,71.22641509,south,0,48.0
Female,type1,p4,l1,306500,360.0,518000.0,pr,home,1U,4260.0,CIB,698,CIB,45-54,59.16988417,south,0,40.0
Joint,type1,p3,l1,206500,360.0,298000.0,pr,home,1U,3720.0,CIB,875,EXP,45-54,69.29530201,North,0,38.0
Sex Not Available,type3,p4,l1,236500,360.0,298000.0,pr,home,1U,5760.0,EXP,703,CIB,25-34,79.36241611,south,0,39.0
Female,type3,p3,l1,416500,360.0,488000.0,pr,home,1U,6480.0,CIB,619,CIB,55-64,85.34836066,central,0,30.0
Male,type3,p4,l1,276500,360.0,308000.0,pr,home,1U,5760.0,CRIF,671,CIB,65-74,89.77272727,central,0,39.0
Female,type2,p1,l1,326500,360.0,338000.0,pr,home,1U,4260.0,CIB,512,CIB,25-34,96.59763314,North,0,47.0
Joint,type1,p4,l1,486500,360.0,658000.0,pr,home,1U,8340.0,EXP,828,EXP,35-44,73.93617021,North,0,29.0
Male,type2,p3,l1,216500,360.0,258000.0,pr,home,1U,5160.0,EXP,815,CIB,55-64,83.91472868,North,0,32.0
Male,type1,p1,l1,566500,360.0,628000.0,pr,home,1U,6000.0,CIB,731,CIB,35-44,90.20700637,south,0,49.0
Joint,type1,p4,l1,386500,360.0,488000.0,pr,home,1U,6900.0,CIB,646,EXP,35-44,79.20081967,south,0,30.0
Male,type1,p4,l1,506500,360.0,678000.0,pr,home,1U,9720.0,EXP,563,CIB,35-44,74.70501475,south,0,27.0
Male,type1,p4,l1,226500,360.0,258000.0,pr,home,1U,4440.0,CIB,525,CIB,25-34,87.79069767,North,0,47.0
Sex Not Available,type1,p3,l1,416500,360.0,808000.0,pr,home,1U,4260.0,CRIF,585,EXP,>74,51.5470297,south,0,44.0
Joint,type1,p4,l1,176500,360.0,268000.0,pr,home,1U,3360.0,CRIF,783,EXP,>74,65.85820896,south,0,40.0
Male,type1,p1,l1,506500,360.0,678000.0,pr,home,1U,12840.0,EXP,782,CIB,55-64,74.70501475,North,0,49.0
Joint,type1,p4,l1,606500,360.0,828000.0,pr,home,1U,7800.0,CRIF,761,EXP,45-54,73.24879227,south,0,36.0
Female,type1,p1,l1,626500,360.0,788000.0,pr,home,1U,7560.0,EXP,784,CIB,25-34,79.50507614,south,0,44.0
Sex Not Available,type2,p3,l1,126500,360.0,148000.0,pr,home,1U,4680.0,CRIF,657,EXP,55-64,85.47297297,south,0,49.0
Male,type1,p1,l1,556500,360.0,618000.0,pr,home,1U,9720.0,EXP,752,CIB,35-44,90.04854369,south,0,40.0
Joint,type1,p4,l1,546500,360.0,728000.0,pr,home,1U,8160.0,EXP,715,EXP,25-34,75.06868132,North,0,35.0
Female,type2,p1,l2,126500,360.0,128000.0,pr,home,1U,2160.0,CIB,834,CIB,35-44,98.828125,central,0,40.0
Male,type1,p3,l1,226500,360.0,298000.0,pr,home,1U,2640.0,CRIF,880,CIB,65-74,76.00671141,North,0,42.0
Joint,type1,p2,l1,486500,360.0,858000.0,pr,home,1U,12300.0,CRIF,616,EXP,35-44,56.7016317,North,0,21.0
Male,type1,p3,l1,186500,360.0,378000.0,ir,home,1U,5340.0,CIB,791,CIB,45-54,49.33862434,North,0,21.0
Sex Not Available,type3,p4,l1,346500,360.0,408000.0,pr,home,1U,5760.0,EXP,884,EXP,35-44,84.92647059,south,0,39.0
Sex Not Available,type3,p4,l1,626500,360.0,628000.0,pr,home,1U,5760.0,EXP,570,EXP,55-64,99.7611465,south,0,39.0
Sex Not Available,type1,p3,l1,306500,360.0,528000.0,pr,home,1U,3600.0,CIB,899,EXP,45-54,58.04924242,south,0,44.0
Female,type1,p3,l1,416500,360.0,558000.0,pr,home,1U,6360.0,EXP,890,CIB,65-74,74.64157706,North,0,33.0
Joint,type2,p4,l1,516500,360.0,638000.0,pr,home,1U,5760.0,EXP,722,EXP,25-34,80.95611285,North,0,39.0
Female,type1,p3,l1,296500,360.0,368000.0,pr,home,1U,4680.0,CRIF,845,CIB,55-64,80.57065217,south,0,40.0
Male,type1,p4,l1,356500,360.0,448000.0,pr,home,1U,5160.0,CRIF,815,CIB,<25,79.57589286,south,0,39.0
Female,type1,p1,l1,256500,360.0,268000.0,pr,home,1U,5760.0,EXP,513,CIB,35-44,95.70895522,North,0,36.0
Joint,type1,p1,l1,586500,360.0,728000.0,pr,home,1U,7800.0,CRIF,569,EXP,45-54,80.56318681,North,0,45.0
Joint,type1,p4,l2,626500,360.0,728000.0,pr,home,1U,9060.0,EXP,898,EXP,45-54,86.05769231,south,0,41.0
Joint,type1,p3,l1,266500,360.0,528000.0,pr,home,1U,4260.0,CIB,719,EXP,55-64,50.47348485,North,0,46.0
Joint,type1,p1,l1,236500,360.0,238000.0,pr,home,1U,3300.0,CIB,596,EXP,25-34,99.3697479,North,0,49.0
Female,type1,p4,l1,286500,360.0,548000.0,pr,home,1U,4440.0,EXP,879,EXP,25-34,52.2810219,south,0,31.0
Sex Not Available,type3,p4,l1,566500,360.0,658000.0,pr,home,1U,5760.0,EXP,814,EXP,45-54,86.09422492,south,0,39.0
Female,type1,p1,l1,656500,360.0,698000.0,pr,home,1U,11100.0,CIB,750,CIB,35-44,94.05444126,south,0,41.0
Sex Not Available,type1,p1,l1,466500,360.0,668000.0,pr,home,1U,10380.0,CIB,848,EXP,25-34,69.83532934,south,0,33.0
Joint,type1,p3,l1,416500,360.0,798000.0,pr,home,1U,4560.0,EXP,709,EXP,55-64,52.19298246,south,0,46.0
Sex Not Available,type1,p1,l1,356500,360.0,658000.0,pr,home,1U,7860.0,EXP,735,EXP,25-34,54.17933131,south,0,22.0
Female,type1,p4,l1,446500,360.0,468000.0,pr,home,1U,4800.0,CRIF,546,CIB,25-34,95.40598291,North,0,49.0
Female,type1,p3,l1,256500,360.0,488000.0,pr,home,1U,3120.0,CIB,728,EXP,25-34,52.56147541,south,0,48.0
Sex Not Available,type3,p4,l1,216500,360.0,218000.0,pr,home,1U,5760.0,EXP,881,CIB,55-64,99.31192661,south,0,39.0
Male,type3,p4,l1,246500,360.0,258000.0,pr,home,1U,5760.0,CRIF,629,CIB,55-64,95.54263566,North,0,39.0
Sex Not Available,type1,p3,l1,266500,360.0,338000.0,pr,home,1U,9180.0,CIB,669,CIB,45-54,78.84615385,south,0,38.0
Male,type1,p1,l2,416500,360.0,518000.0,pr,home,1U,5280.0,CRIF,806,CIB,35-44,80.40540541,North,0,42.0
Sex Not Available,type1,p3,l1,276500,360.0,408000.0,pr,home,1U,3840.0,EXP,565,EXP,35-44,67.76960784,south,0,43.0
Male,type3,p3,l1,236500,360.0,278000.0,pr,home,1U,7800.0,CRIF,556,CIB,45-54,85.07194245,North,0,46.0
Joint,type3,p3,l1,346500,360.0,358000.0,pr,home,1U,3540.0,EXP,686,EXP,>74,96.7877095,North,0,37.0
Joint,type1,p4,l1,286500,360.0,408000.0,pr,home,1U,7800.0,CIB,811,EXP,>74,70.22058824,North,0,22.0
Female,type1,p1,l1,406500,360.0,438000.0,pr,home,1U,8160.0,CRIF,630,CIB,25-34,92.80821918,North,0,43.0
Joint,type3,p3,l1,366500,360.0,468000.0,pr,home,1U,3960.0,CRIF,653,EXP,55-64,78.31196581,central,0,55.0
Joint,type1,p1,l1,206500,360.0,228000.0,pr,home,1U,4680.0,CRIF,797,EXP,35-44,90.57017544,central,0,37.0
Male,type1,p3,l1,146500,360.0,208000.0,pr,home,1U,2760.0,EXP,697,CIB,45-54,70.43269231,south,0,38.0
Male,type1,p3,l1,536500,360.0,778000.0,pr,home,1U,10800.0,EXP,763,CIB,45-54,68.95886889,south,0,45.0
Female,type1,p4,l1,336500,360.0,608000.0,pr,home,1U,4620.0,CIB,617,CIB,45-54,55.34539474,North,0,38.0
Female,type1,p3,l1,446500,360.0,558000.0,pr,home,1U,4080.0,EXP,827,CIB,65-74,80.01792115,south,0,44.0
Sex Not Available,type1,p4,l1,386500,360.0,448000.0,pr,home,1U,11400.0,CIB,616,EXP,25-34,86.27232143,south,0,30.0
Joint,type1,p1,l1,696500,360.0,778000.0,pr,home,1U,13440.0,CIB,766,EXP,35-44,89.52442159,south,0,21.0
Joint,type3,p4,l1,616500,360.0,1048000.0,pr,home,1U,5760.0,CRIF,777,EXP,45-54,58.82633588,south,0,39.0
Male,type1,p4,l1,196500,360.0,338000.0,pr,home,1U,4920.0,CIB,672,CIB,55-64,58.13609467,North,0,20.0
Female,type1,p4,l1,576500,360.0,788000.0,pr,home,1U,8880.0,CIB,623,CIB,25-34,73.15989848,south,0,43.0
Female,type2,p4,l1,236500,360.0,288000.0,pr,home,1U,5760.0,EXP,518,CIB,55-64,82.11805556,North,0,39.0
Male,type3,p4,l1,376500,360.0,408000.0,pr,home,1U,5760.0,EXP,690,CIB,65-74,92.27941176,North,0,39.0
Joint,type2,p4,l1,286500,360.0,298000.0,pr,home,1U,5760.0,EXP,843,EXP,35-44,96.1409396,central,0,39.0
Sex Not Available,type1,p4,l1,276500,360.0,348000.0,pr,home,1U,8280.0,EXP,501,EXP,65-74,79.45402299,south,0,31.0
Joint,type1,p1,l1,386500,360.0,398000.0,pr,home,1U,8880.0,CRIF,658,EXP,25-34,97.11055276,North,0,37.0
Sex Not Available,type1,p3,l1,206500,360.0,308000.0,pr,home,1U,9780.0,EXP,829,CIB,45-54,67.04545455,south,0,19.0
Joint,type2,p4,l1,306500,360.0,338000.0,pr,home,1U,6120.0,CIB,783,EXP,55-64,90.68047337,south,0,52.0
Female,type1,p4,l1,276500,360.0,348000.0,ir,home,1U,6420.0,CIB,640,CIB,45-54,79.45402299,North,0,44.0
Male,type1,p1,l1,536500,360.0,598000.0,pr,home,1U,8340.0,EXP,581,CIB,25-34,89.71571906,south,0,40.0
Female,type1,p3,l1,366500,360.0,488000.0,pr,home,1U,4620.0,CRIF,797,CIB,45-54,75.10245902,North,0,41.0
Joint,type2,p3,l1,346500,360.0,458000.0,pr,home,1U,8400.0,CRIF,880,EXP,35-44,75.65502183,south,0,30.0
Male,type1,p1,l1,126500,360.0,168000.0,pr,home,1U,3240.0,EXP,892,EXP,45-54,75.29761905,south,0,40.0
Female,type2,p1,l1,386500,360.0,388000.0,pr,home,1U,4680.0,CRIF,574,CIB,25-34,99.61340206,south,0,51.0
Male,type1,p3,l1,486500,360.0,688000.0,pr,home,1U,6600.0,CIB,686,EXP,65-74,70.7122093,North,0,43.0
Joint,type1,p3,l2,226500,360.0,278000.0,pr,home,1U,5820.0,CRIF,561,EXP,65-74,81.47482014,North,0,44.0
Male,type1,p4,l1,256500,360.0,478000.0,pr,home,1U,3180.0,CIB,817,EXP,65-74,53.66108787,North,0,34.0
Joint,type1,p4,l1,296500,360.0,458000.0,pr,home,1U,6600.0,EXP,640,EXP,45-54,64.73799127,North,0,48.0
Female,type1,p1,l1,356500,360.0,418000.0,pr,home,1U,3120.0,CRIF,889,CIB,25-34,85.28708134,south,0,49.0
Joint,type1,p3,l1,156500,360.0,258000.0,pr,home,1U,3480.0,CRIF,858,EXP,>74,60.65891473,North,0,33.0
Sex Not Available,type1,p3,l1,226500,360.0,318000.0,pr,home,1U,3900.0,CIB,775,CIB,45-54,71.22641509,south,0,31.0
Male,type3,p4,l1,616500,360.0,708000.0,pr,home,1U,5760.0,EXP,585,CIB,55-64,87.07627119,North,0,39.0
Sex Not Available,type1,p3,l1,326500,360.0,418000.0,pr,home,1U,8040.0,CIB,581,EXP,45-54,78.11004785,south,0,26.0
Female,type1,p3,l1,146500,360.0,318000.0,pr,home,1U,3720.0,CRIF,634,CIB,65-74,46.06918239,North,0,35.0
Male,type2,p3,l1,486500,360.0,578000.0,pr,home,1U,5100.0,EXP,873,CIB,45-54,84.16955017,North,0,53.0
Joint,type1,p3,l1,356500,360.0,608000.0,pr,home,1U,9060.0,CRIF,862,EXP,35-44,58.63486842,south,0,33.0
Male,type1,p4,l1,86500,360.0,208000.0,pr,home,1U,2580.0,EXP,846,CIB,65-74,41.58653846,North,0,24.0
Male,type2,p1,l1,216500,360.0,228000.0,pr,home,1U,2400.0,CIB,810,CIB,25-34,94.95614035,North,0,43.0
Female,type1,p4,l1,396500,360.0,468000.0,pr,home,1U,6840.0,EXP,679,CIB,55-64,84.72222222,North,0,31.0
Male,type1,p4,l1,596500,360.0,658000.0,pr,home,1U,11820.0,EXP,688,EXP,35-44,90.65349544,North,0,45.0
Sex Not Available,type1,p4,l1,516500,360.0,908000.0,pr,home,1U,9660.0,EXP,558,EXP,35-44,56.88325991,south,0,25.0
Male,type3,p3,l1,486500,360.0,488000.0,pr,home,1U,5580.0,CIB,730,CIB,35-44,99.69262295,North,0,55.0
Joint,type1,p3,l1,346500,360.0,498000.0,pr,home,1U,4680.0,CIB,652,EXP,55-64,69.57831325,North,0,44.0
Joint,type1,p4,l1,486500,360.0,558000.0,pr,home,1U,7800.0,CRIF,723,EXP,45-54,87.18637993,North,0,36.0
Sex Not Available,type3,p4,l1,336500,360.0,378000.0,pr,home,1U,5760.0,EXP,703,CIB,45-54,89.02116402,south,0,39.0
Joint,type1,p1,l1,216500,360.0,218000.0,pr,home,1U,3360.0,CIB,624,EXP,>74,99.31192661,south,0,45.0
Sex Not Available,type1,p4,l1,336500,360.0,848000.0,pr,home,1U,7260.0,CIB,618,EXP,45-54,39.68160377,south,0,31.0
Joint,type1,p4,l1,236500,360.0,328000.0,pr,home,1U,4140.0,CIB,825,EXP,45-54,72.10365854,North,0,37.0
Joint,type1,p4,l1,536500,360.0,868000.0,pr,home,1U,9660.0,CRIF,824,EXP,35-44,61.80875576,south,0,31.0
Male,type1,p4,l1,556500,360.0,628000.0,pr,home,1U,9660.0,CRIF,879,CIB,35-44,88.61464968,south,0,26.0
Joint,type2,p4,l1,316500,360.0,338000.0,pr,home,1U,5760.0,EXP,549,EXP,35-44,93.63905325,North,0,39.0
Sex Not Available,type1,p4,l1,186500,360.0,238000.0,pr,home,1U,4620.0,EXP,571,CIB,25-34,78.36134454,south,0,42.0
Male,type1,p4,l1,506500,360.0,538000.0,pr,home,1U,7380.0,CRIF,708,CIB,35-44,94.14498141,North,0,47.0
Female,type1,p4,l1,466500,360.0,588000.0,pr,home,1U,6540.0,EXP,803,CIB,65-74,79.33673469,south,0,47.0
Female,type2,p1,l1,286500,360.0,298000.0,pr,home,1U,4320.0,CIB,773,CIB,35-44,96.1409396,North,0,35.0
Male,type1,p4,l1,246500,360.0,388000.0,ir,home,1U,6180.0,CIB,663,CIB,>74,63.53092784,North,0,20.0
Joint,type2,p1,l1,486500,360.0,498000.0,pr,home,1U,6420.0,CRIF,831,EXP,25-34,97.69076305,North,0,36.0
Female,type2,p4,l2,126500,360.0,138000.0,pr,home,1U,3240.0,EXP,539,CIB,65-74,91.66666667,North,0,36.0
Sex Not Available,type1,p3,l1,556500,360.0,998000.0,pr,home,1U,4860.0,CIB,583,CIB,55-64,55.76152305,south,0,48.0
Male,type2,p3,l1,346500,360.0,398000.0,pr,home,1U,7620.0,CRIF,875,CIB,35-44,87.06030151,North,0,47.0
Sex Not Available,type2,p4,l1,266500,360.0,318000.0,pr,home,1U,5760.0,EXP,556,CIB,35-44,83.80503145,south,0,39.0
Female,type1,p1,l1,106500,360.0,178000.0,pr,home,1U,5100.0,CRIF,855,EXP,>74,59.83146067,North,0,46.0
Male,type1,p3,l1,516500,360.0,878000.0,pr,home,1U,11220.0,CRIF,706,CIB,55-64,58.82687927,south,0,26.0
Joint,type3,p4,l1,426500,360.0,478000.0,pr,home,1U,5760.0,CIB,822,EXP,35-44,89.22594142,North,0,39.0
Female,type1,p1,l1,156500,360.0,178000.0,sr,home,1U,8880.0,EXP,534,CIB,35-44,87.92134831,North,0,27.0
Sex Not Available,type3,p3,l1,296500,360.0,318000.0,pr,home,1U,4500.0,EXP,640,EXP,25-34,93.23899371,south,0,42.0
Female,type1,p1,l1,356500,360.0,378000.0,pr,home,1U,4080.0,CIB,647,CIB,25-34,94.31216931,North,0,47.0
Sex Not Available,type1,p3,l1,106500,360.0,148000.0,pr,home,1U,3360.0,EXP,525,CIB,55-64,71.95945946,south,0,47.0
Male,type3,p3,l1,566500,360.0,648000.0,pr,home,1U,7920.0,CIB,656,CIB,35-44,87.42283951,North,0,49.0
Male,type2,p4,l1,396500,360.0,458000.0,pr,home,1U,5760.0,CRIF,720,CIB,45-54,86.5720524,North,0,39.0
Female,type2,p3,l2,316500,360.0,368000.0,pr,home,1U,4020.0,CRIF,846,CIB,45-54,86.00543478,central,0,47.0
Female,type2,p3,l1,366500,360.0,438000.0,pr,home,1U,4620.0,EXP,556,CIB,55-64,83.67579909,North,0,56.0
Male,type2,p4,l1,466500,360.0,598000.0,pr,home,1U,5760.0,CIB,867,CIB,45-54,78.01003344,North,0,39.0
Sex Not Available,type3,p1,l1,366500,360.0,368000.0,pr,home,1U,8100.0,CRIF,659,EXP,65-74,99.5923913,south,0,37.0
Female,type1,p1,l1,366500,360.0,528000.0,pr,home,1U,9300.0,CIB,580,CIB,35-44,69.41287879,North,0,31.0
Joint,type1,p3,l1,156500,360.0,198000.0,pr,home,1U,6780.0,CIB,873,EXP,25-34,79.04040404,North,0,20.0
Joint,type2,p3,l1,316500,360.0,368000.0,pr,home,1U,7020.0,CIB,778,EXP,45-54,86.00543478,North,0,32.0
Joint,type1,p4,l1,556500,360.0,678000.0,pr,home,1U,7680.0,EXP,795,EXP,45-54,82.07964602,North,0,47.0
Sex Not Available,type3,p3,l1,116500,360.0,118000.0,pr,home,1U,5880.0,CRIF,599,EXP,65-74,98.72881356,south,0,26.0
Male,type2,p1,l1,246500,360.0,258000.0,pr,home,1U,3960.0,CIB,728,CIB,45-54,95.54263566,North,0,40.0
Sex Not Available,type1,p3,l2,256500,360.0,608000.0,pr,home,1U,9000.0,CIB,720,EXP,35-44,42.1875,south,0,30.0
Male,type3,p1,l1,426500,360.0,428000.0,pr,home,1U,6360.0,CIB,556,CIB,25-34,99.64953271,central,0,41.0
Female,type1,p1,l1,246500,360.0,248000.0,pr,home,1U,2640.0,CRIF,749,CIB,25-34,99.39516129,central,0,45.0
Joint,type1,p1,l1,136500,360.0,168000.0,sr,home,1U,6360.0,CIB,864,EXP,55-64,81.25,North,0,27.0
Sex Not Available,type2,p3,l1,86500,360.0,128000.0,pr,home,1U,5100.0,CIB,724,CIB,35-44,67.578125,south,0,22.0
Joint,type3,p4,l1,236500,360.0,308000.0,pr,home,1U,5760.0,CRIF,723,EXP,55-64,76.78571429,south,0,39.0
Sex Not Available,type1,p4,l1,426500,360.0,738000.0,pr,home,1U,12840.0,EXP,614,EXP,35-44,57.79132791,south,0,20.0
Male,type1,p4,l1,416500,360.0,498000.0,pr,home,1U,6360.0,EXP,710,CIB,45-54,83.63453815,North,0,39.0
Joint,type3,p4,l1,606500,360.0,628000.0,pr,home,1U,5760.0,CIB,704,EXP,65-74,96.57643312,North,0,39.0
Male,type3,p4,l1,116500,360.0,158000.0,pr,home,1U,5760.0,CIB,714,CIB,45-54,73.73417722,North,0,39.0
Female,type1,p1,l1,296500,360.0,328000.0,pr,home,1U,3180.0,CIB,811,CIB,25-34,90.39634146,North,0,36.0
Sex Not Available,type1,p4,l1,546500,360.0,588000.0,pr,home,1U,10560.0,CIB,698,EXP,35-44,92.94217687,south,0,39.0
Female,type1,p4,l1,296500,360.0,418000.0,pr,home,1U,5880.0,CRIF,558,CIB,45-54,70.93301435,central,0,28.0
Female,type1,p4,l1,606500,360.0,768000.0,pr,home,1U,9360.0,EXP,894,CIB,45-54,78.97135417,south,0,45.0
Joint,type1,p3,l1,216500,360.0,388000.0,pr,home,1U,4800.0,EXP,736,EXP,45-54,55.79896907,North,0,31.0
Joint,type1,p4,l1,476500,360.0,858000.0,pr,home,1U,6900.0,CRIF,541,EXP,45-54,55.53613054,North,0,49.0
Joint,type2,p4,l1,546500,360.0,568000.0,pr,home,1U,5760.0,CRIF,724,EXP,25-34,96.21478873,North,0,39.0
Joint,type2,p1,l1,496500,360.0,508000.0,pr,home,1U,13200.0,CIB,865,EXP,25-34,97.73622047,North,0,34.0
Sex Not Available,type1,p4,l2,346500,360.0,498000.0,pr,home,1U,6120.0,CRIF,675,EXP,65-74,69.57831325,south,0,24.0
Sex Not Available,type1,p3,l1,436500,360.0,878000.0,pr,home,1U,6300.0,CRIF,613,CIB,55-64,49.71526196,south,0,34.0
Female,type2,p4,l1,436500,360.0,458000.0,pr,home,1U,5760.0,EXP,646,CIB,25-34,95.30567686,central,0,39.0
Joint,type2,p4,l1,316500,360.0,368000.0,pr,home,1U,5760.0,EXP,607,EXP,55-64,86.00543478,North,0,39.0
Male,type2,p1,l1,286500,360.0,298000.0,pr,home,1U,3240.0,CIB,786,CIB,25-34,96.1409396,North,0,53.0
Sex Not Available,type1,p3,l1,196500,360.0,248000.0,pr,home,1U,3240.0,CRIF,560,CIB,35-44,79.23387097,south,0,30.0
Male,type1,p1,l1,376500,360.0,398000.0,pr,home,1U,3900.0,CRIF,771,CIB,45-54,94.59798995,North,0,45.0
Male,type1,p3,l1,156500,360.0,218000.0,ir,home,1U,12480.0,CIB,569,CIB,45-54,71.78899083,North,0,31.0
Joint,type1,p3,l1,296500,360.0,448000.0,pr,home,1U,6600.0,CIB,787,EXP,65-74,66.18303571,North,0,20.0
Female,type1,p3,l1,416500,360.0,598000.0,pr,home,1U,4980.0,EXP,801,CIB,45-54,69.64882943,North,0,41.0
Female,type1,p4,l1,316500,360.0,498000.0,ir,home,1U,7620.0,CRIF,743,CIB,55-64,63.55421687,North-East,0,48.0
Sex Not Available,type1,p4,l1,606500,360.0,888000.0,pr,home,1U,11460.0,CIB,641,EXP,55-64,68.29954955,south,0,37.0
Sex Not Available,type1,p3,l1,326500,360.0,458000.0,pr,home,1U,5460.0,EXP,784,CIB,45-54,71.28820961,North,0,31.0
Sex Not Available,type2,p3,l1,166500,360.0,248000.0,pr,home,1U,3600.0,EXP,785,CIB,35-44,67.13709677,south,0,37.0
Sex Not Available,type1,p3,l1,116500,360.0,208000.0,ir,home,1U,5100.0,EXP,617,CIB,55-64,56.00961538,south,0,46.0
Joint,type1,p1,l1,216500,360.0,278000.0,pr,home,1U,4620.0,CIB,673,EXP,25-34,77.87769784,central,0,32.0
Sex Not Available,type2,p3,l1,316500,360.0,368000.0,pr,home,1U,4200.0,CIB,682,CIB,35-44,86.00543478,North,0,51.0
Sex Not Available,type1,p1,l1,246500,360.0,258000.0,pr,home,1U,3900.0,CIB,630,CIB,45-54,95.54263566,south,0,41.0
Female,type1,p4,l1,206500,360.0,268000.0,pr,home,1U,4140.0,EXP,665,CIB,65-74,77.05223881,North,0,45.0
Sex Not Available,type1,p3,l1,216500,360.0,278000.0,pr,home,1U,3180.0,CIB,860,EXP,>74,77.87769784,south,0,31.0
Sex Not Available,type1,p3,l1,256500,360.0,318000.0,pr,home,1U,9060.0,EXP,745,EXP,35-44,80.66037736,south,0,24.0
Sex Not Available,type1,p1,l1,636500,360.0,668000.0,pr,home,1U,7500.0,CRIF,501,EXP,45-54,95.28443114,south,0,38.0
